Date,Tweet-text,Retweets,Likes,entities,topic,confidence,sentiment,sentiment_confidence
2012/11/30_08:50,Last call: Get this limited-edition magnet for 40% off today with the coupon code VICTORY. http://OFA.BO/rQwaWd pic.twitter.com/rpELdOJl,366,448,"[['40%', 'PERCENT']]",business,0.5548128485679626,neutral,0.6627702116966248
2012/11/29_14:56,Watch the story of one Iowa family that’s better off because of President Obama’s middle-class tax breaks:http://OFA.BO/rka17t,384,226,"[['Iowa', 'GPE'],['Obama', 'PERSON']]",americans,0.6032707095146179,positive,0.6301428079605103
2012/11/29_07:41,The typical family could see its income taxes go up $2200 if Congress doesn't act. What does #My2K mean to you? http://OFA.BO/C6nG6u,840,289,"[['Congress', 'ORG'],['My2', 'WORK_OF_ART']]",americans,0.6025975346565247,neutral,0.5536569952964783
2012/11/28_16:00,Congress needs to act now so taxes don’t go up for millions of Americans. What would $2200 help your family do? http://OFA.BO/AYHumP  #My2K,1060,342,"[['Congress', 'ORG'],['Americans', 'NORP']]",americans,0.5302006602287292,neutral,0.5246557593345642
2012/11/28_09:11,I'm asking Americans to make your voice heard. Tell members of Congress what a $2000 tax hike would mean to you.,926,238,"[['Americans', 'NORP'],['Congress', 'ORG']]",americans,0.7037612795829773,neutral,0.7148611545562744
2012/11/28_09:10,When the American people speak loud enough Congress listens. —President Obama,1227,366,"[['American', 'NORP'],['Congress', 'ORG'],['Obama', 'PERSON']]",americans,0.7508236169815063,neutral,0.7265903353691101
2012/11/28_09:09,That means 98% of Americans and 97% of small businesses wouldn't see their taxes go up by a single dime.,690,215,"[['98%', 'PERCENT'],['Americans', 'NORP'],['97%', 'PERCENT']]",americans,0.6630887389183044,neutral,0.5262911915779114
2012/11/28_09:06,A typical middle-class family of four will see its income taxes go up by $2200. —President Obama,583,163,"[['Obama', 'PERSON']]",americans,0.7577353715896606,neutral,0.6833248138427734
2012/11/28_09:06,If Congress does nothing every family in America will see their taxes automatically go up at the beginning of next year.,751,143,"[['Congress', 'ORG'],['America', 'GPE']]",americans,0.7458878755569458,negative,0.6990072727203369
2012/11/28_09:03,The voices of the American people have to be a part of this debate. —President Obama,580,228,"[['American', 'NORP'],['Obama', 'PERSON']]",americans,0.6656950116157532,neutral,0.7985550761222839
2012/11/28_09:03,This debate is not just about numbers. It's a set of major decisions that are going to affect millions of families. —President Obama,419,180,"[['Obama', 'PERSON']]",americans,0.5151047706604004,neutral,0.6322406530380249
2012/11/28_09:02,"President Obama: Deadlines on taxes and deficits are ""coming up very soon in the coming weeks.""",251,125,"[['Obama', 'PERSON']]",politics,0.578032910823822,neutral,0.6565113663673401
2012/11/28_08:10,President Obama kept his promise to cut taxes for millions of families in his first term. See why the fight isn’t over:http://OFA.BO/rka17t,481,217,"[['Obama', 'PERSON']]",politics,0.5811021327972412,neutral,0.5295424461364746
2012/11/27_11:10,New in the campaign store: a limited-edition victory magnet. http://OFA.BO/qufduq ,281,209,[],politics,0.5303874015808105,neutral,0.7608868479728699
2012/11/26_12:37,Every American family's taxes will automatically go up if Congress fails to act before the end of the year: http://OFA.BO/V97Vpn,1053,326,"[['American', 'NORP'],['Congress', 'ORG']]",americans,0.726873517036438,negative,0.6154303550720215
2012/11/26_09:48,A look at why our economy can't afford tax hikes on the middle class and small businesses: http://OFA.BO/V97Vpn,652,303,[],business,0.4690314829349518,negative,0.7243118286132812
2012/11/24_11:59,2.2 million volunteers nearly 1.8 million voters registered and more on this campaign by the numbers: http://OFA.BO/DnJ8h4,585,398,[],politics,0.6422165036201477,neutral,0.8489471673965454
2012/11/22_15:44,President Obama wishes you a happy Thanksgiving:http://OFA.BO/45BWGz,2114,1283,"[['Obama', 'PERSON']]",americans,0.5266687273979187,positive,0.9692529439926147
2012/11/22_06:42,From this family to yours happy Thanksgiving.pic.twitter.com/OPGyjTF8,8803,11478,[],americans,0.7961313128471375,positive,0.9481220841407776
2012/11/20_09:04,Take a few minutes to weigh in on the future of this organization:http://OFA.BO/QCw22f,408,256,[],business,0.5294815301895142,neutral,0.8960761427879333
2012/11/17_15:44,President Obama on why Congress should act now to extend middle-class tax cuts:http://OFA.BO/tr9Fkb,833,432,"[['Obama', 'PERSON'],['Congress', 'ORG']]",americans,0.4626757204532623,neutral,0.8120523691177368
2012/11/17_11:36,"President Obama: ""Let’s begin our work by doing what we all agree on. Let’s keep taxes low for the middle class."" http://OFA.BO/BLEvRg ",2254,1148,"[['Obama', 'PERSON']]",americans,0.5011410117149353,neutral,0.5892686247825623
2012/11/15_14:43,Watch President Obama discuss his plans for the next four years—and his mandate to help the middle class:http://OFA.BO/VZShtw ,830,478,"[['Obama', 'PERSON']]",politics,0.4994479119777679,neutral,0.7853855490684509
2012/11/15_11:21,“My favorite moment: Traveling to Florida from California to get out the vote. We did it!” —Catherine CApic.twitter.com/smWykN9g,313,357,"[['Florida', 'GPE'],['California', 'GPE'],['Catherine CApic.twitter.com/smWykN9', 'PERSON']]",politics,0.5221694707870483,positive,0.9616354703903198
2012/11/15_11:11,“I called a woman in WI with the online tool learned that she had just voted for Barack and we shared a big ‘Hallelujah!’”—Creighton CA,292,220,"[['WI', 'GPE'],['Barack', 'PERSON']]",politics,0.4871605336666107,positive,0.5507849454879761
2012/11/15_11:07,“My favorite memory was bringing my son to man the phones with me at the Royal Oak MI campaign office.”pic.twitter.com/9tnqZ95v,317,376,"[['Royal Oak MI', 'ORG']]",politics,0.6540100574493408,positive,0.9294734001159668
2012/11/15_10:57,Supporters around the country have been sharing their favorite campaign memories and what President Obama's re-election means to them.,294,206,"[['Obama', 'PERSON']]",politics,0.5590552091598511,positive,0.6412715911865234
2012/11/14_12:44,Let's get to work. http://OFA.BO/QEHuo4,1746,892,[],business,0.5033619999885559,neutral,0.7162013649940491
2012/11/14_10:50,We cannot afford to extend the Bush tax cuts for the wealthy. What we can do is make sure that middle class taxes don’t go up.,1676,641,"[['Bush', 'PERSON']]",politics,0.6170942187309265,negative,0.5721584558486938
2012/11/14_10:38,This country succeeds on a growing thriving middle class. —President Obama,1021,391,"[['Obama', 'PERSON']]",americans,0.6842882633209229,positive,0.7519133687019348
2012/11/14_10:38,Our top priority has to be jobs and growth. We've got to build on the progress we've made. —President Obama,910,322,"[['Obama', 'PERSON']]",americans,0.4842637777328491,positive,0.71491938829422
2012/11/14_10:38,Right now our economy is still recovering from a very deep and damaging crisis. —President Obama,674,284,"[['Obama', 'PERSON']]",americans,0.5790164470672607,neutral,0.5461097359657288
2012/11/14_08:52,What the American people are looking for is cooperation... Most of all they want action.http://OFA.BO/KftotE ,1000,484,"[['American', 'NORP']]",americans,0.6654917001724243,neutral,0.6925033330917358
2012/11/09_08:23,What Bobby Kennedy called the ripples of hope that come out when you throw a stone in a lake—that's going to be you. http://OFA.BO/J789Nk,1714,1020,"[['Bobby Kennedy', 'PERSON']]",americans,0.528837263584137,neutral,0.7502156496047974
2012/11/08_16:39,The President made a surprise visit to campaign HQ yesterday to thank staff & volunteers. Here's what he said.http://OFA.BO/Bu2y3i,2843,1749,[],politics,0.5911012887954712,positive,0.6807864308357239
2012/11/07_15:21,"President Obama in his victory speech last night: ""For the United States of America the best is yet to come.""http://OFA.BO/XBCTt8",5837,3717,"[['Obama', 'PERSON'],['the United States of America', 'GPE']]",USA,0.5600530505180359,positive,0.8950055837631226
2012/11/06_19:01,RT if you're on #TeamObama tonight.,262098,67124,"[['#TeamObama', 'ORG']]",politics,0.4768667817115783,neutral,0.8159584999084473
2012/11/06_18:05,Last chance to help win this election: Pick up your phone and call voters in key states. http://OFA.BO/kwZ2iC  #StayInLine,2263,611,[],politics,0.6588171720504761,neutral,0.6527059078216553
2012/11/06_17:45,Iowa spread the word: Your polls close at 9pm CT and you can vote as long as you're in line by then. #StayInLine,5150,718,"[['Iowa', 'GPE']]",politics,0.4846275448799133,neutral,0.7439923882484436
2012/11/06_16:13,Pennsylvania: Polls close at 8pm ET and you can vote as long as you're in line before then. Spread the word.,4071,425,"[['Pennsylvania', 'GPE']]",politics,0.6291192770004272,neutral,0.833341658115387
2012/11/06_15:49,Ohio and North Carolina: Polls close at 7:30pm ET and you can vote as long as you're in line before then. Go vote now and spread the word!,4407,597,"[['Ohio', 'GPE'],['North Carolina', 'GPE']]",politics,0.6322119235992432,neutral,0.7015565037727356
2012/11/06_15:26,If you’re in line when the polls close stay in line to vote. It could help make the difference.pic.twitter.com/0QFN2ag1,13773,3380,[],politics,0.674765944480896,positive,0.5795429944992065
2012/11/06_14:40,Just a handful of votes could decide this election. Confirm your polling place and go vote now: http://OFA.BO/QWJej5  #ElectionDay2012,1895,407,[],politics,0.6600489020347595,neutral,0.787915050983429
2012/11/06_13:12,Already voted? Get on the phone and help turn out voters in key states where a few votes could make the difference: http://OFA.BO/mVN2Ei,1440,346,[],politics,0.5582066178321838,neutral,0.6490813493728638
2012/11/06_12:34,Will Ferrell will do anything to get you and your friends to vote right now: http://OFA.BO/Dfo3sx  #VoteObama,2126,625,"[['Will Ferrell', 'PERSON']]",politics,0.554241955280304,neutral,0.689257025718689
2012/11/06_12:26,Ohio: This election could come down to just a few votes and yours could make the difference. http://OFA.BO/F7BYv1 pic.twitter.com/YycNy56q,3197,1471,"[['Ohio', 'GPE']]",politics,0.564972996711731,neutral,0.702966570854187
2012/11/06_11:38,Jay Z wants you in a voting state of mind today. http://OFA.BO/vETEv4  http://OFA.BO/bbrnQR  #VoteObama,3340,947,"[['Jay Z', 'PERSON']]",politics,0.6676191687583923,neutral,0.7172639966011047
2012/11/06_11:11,This election is close and your vote could make the difference. Confirm where to cast your ballot now: http://OFA.BO/MKemGv ,2869,550,[],politics,0.7582719922065735,neutral,0.7324544191360474
2012/11/06_08:52,If he can find the time to make calls today so can you! http://OFA.BO/CeVKUS  http://instagram.com/p/Rsf92umuVJ/,1290,687,[],USA,0.5486876368522644,neutral,0.6809461116790771
2012/11/06_07:45,Just a few votes could make the difference in this election—grab a friend when you vote today. http://OFA.BO/XVAPCx ,3473,648,[],politics,0.6592917442321777,neutral,0.5173463225364685
2012/11/06_07:01,We're coming to the end of a long campaign—all that's left to do is get out the vote. Let's win this. -bo,15638,3578,[],politics,0.7073351144790649,positive,0.7626567482948303
2012/11/06_06:30,Share why you're voting for President Obama today with the hashtag #VoteObama.,1903,399,"[['Obama', 'PERSON']]",politics,0.7092742919921875,positive,0.5157626271247864
2012/11/06_06:25,Carol from NH is voting for Obama-Biden because “My taxes have gone down and my take-home pay has gone up.” #VoteObama,1054,260,"[['Carol', 'PERSON'],['NH', 'GPE'],['Obama', 'PERSON']]",politics,0.5513055324554443,neutral,0.4622134864330292
2012/11/06_06:20,“I trust President Obama. I do not trust Mitt Romney. And that's really all I need to know.”—Joe a Purple Heart veteran from PA #VoteObama,7366,1664,"[['Obama', 'PERSON'],['Mitt Romney', 'PERSON'],['PA', 'GPE']]",americans,0.5351996421813965,neutral,0.5330542922019958
2012/11/06_06:16,“It's been years since I've felt connected at any level to a president.”—Gabe OH who voted McCain in ’08 but is voting Obama-Biden in 2012,1439,470,"[['OH', 'GPE'],['McCain', 'PERSON'],['Obama', 'PERSON']]",politics,0.573308527469635,neutral,0.5636688470840454
2012/11/06_06:10,“I am a military wife with 6 children and the added Pell Grant benefit has afforded our family to allow me to go back to school.”—Amy FL,1201,364,"[['FL', 'PERSON']]",americans,0.6224671602249146,positive,0.6844483613967896
2012/11/06_06:02,Check out a few voters’ reasons for supporting President Obama—then grab a friend and go #VoteObama: http://OFA.BO/EvkoBB ,1112,322,"[['Obama', 'PERSON']]",politics,0.6572657227516174,neutral,0.5175859332084656
2012/11/06_04:49,"At the final rally of his final campaign last night President Obama told the story of ""Fired up! Ready to go!""http://OFA.BO/sicHFt ",1393,503,"[['Obama', 'PERSON']]",politics,0.6566847562789917,neutral,0.6380850076675415
2012/11/06_04:00,It’s Election Day! This is your last chance to help win this thing—RT this link so your friends know where to vote: http://OFA.BO/chM7LH,8835,698,[],politics,0.7497995495796204,positive,0.5790910720825195
2012/11/05_22:07,"President Obama tells the story of ""Fired up! Ready to go!"" at the final rally of his final campaign. http://OFA.BO/KCuzFy  #Forward",1872,724,"[['Obama', 'PERSON']]",politics,0.5228239297866821,neutral,0.6984502077102661
