Date,Tweet-text,Retweets,Likes,entities,topic,confidence,sentiment,sentiment_confidence
2013/10/15_12:36,America is just days away from an economic shutdown if Congress doesn't do its job. #EndThisNowpic.twitter.com/hocrO0GK9q,1939,873,"['America' 'GPE'],['Congress' 'ORG']",USA,0.7205895185470581,negative,0.7201067805290222
2013/10/15_11:41,Retweet if you agree that shutting down the government is not a negotiating tactic. #EndThisNow,7551,1111,,politics,0.6220046877861023,negative,0.6073794960975647
2013/10/15_11:12,Be a part of @OFA's Twitter takeover and tell Congress to #EndThisNow: http://OFA.BO/e9wy4E,545,222,"['@OFA' 'ORG'],['Congress' 'ORG']",business,0.40596911311149597,neutral,0.7113425731658936
2013/10/15_10:39,This is serious. Add your voice and tell Congress to #EndThisNow: http://OFA.BO/bpTB6E,743,253,['Congress' 'ORG'],business,0.7276187539100647,neutral,0.5981810688972473
2013/10/15_09:08,Retweet to tell Tea Party Republicans in the House of Representatives: Do your job. End the government shutdown now. #EndThisNow,5894,877,"['Republicans' 'NORP'],['the House of Representatives' 'ORG']",politics,0.6344557404518127,neutral,0.5214596390724182
2013/10/15_08:47,Tea Party Republicans are threatening an economic shutdown. Tell them to #EndThisNow: http://OFA.BO/uDi6r9 pic.twitter.com/g7JWG1OvLy,1552,525,"['Tea Party' 'ORG'],['Republicans' 'NORP']",politics,0.7669978737831116,negative,0.683626115322113
2013/10/15_08:10,Add your voice—tell Tea Party Republicans to #EndThisNow: http://OFA.BO/Y2zzC4,625,226,['Republicans' 'NORP'],politics,0.5647222399711609,neutral,0.683799684047699
2013/10/15_07:33,Michelle and I extend our best wishes for a joyous Eid al-Adha to Muslims around the world. ,3134,1586,"['Michelle' 'PERSON'],['Muslims' 'NORP']",family,0.8637738227844238,positive,0.9204322695732117
2013/10/14_11:03,The #TeaPartyShutdown is harming small businesses. Say you've had #EnoughAlready: http://OFA.BO/wozKPG pic.twitter.com/YlUt9AMno1,841,443,['#EnoughAlready' 'WORK_OF_ART'],business,0.5576649308204651,negative,0.7342190742492676
2013/10/14_09:14,If the #shutdown continues to November 1 it will have cost the economy $5000000000. http://OFA.BO/z1X4fd  #EnoughAlready,3659,821,,business,0.4473871886730194,negative,0.8576247096061707
2013/10/14_07:34,Tell Tea Party Republicans to stop playing games with our economy. http://OFA.BO/iVKa99  #EnoughAlready,1515,712,['Republicans' 'NORP'],politics,0.6179337501525879,negative,0.6437927484512329
2013/10/13_11:38,For 9 million women and children the #TeaPartyShutdown means nutritional assistance is in jeopardy.pic.twitter.com/zqr33u9YYz,1819,727,,politics,0.5397915244102478,negative,0.8740180134773254
2013/10/13_10:19,During Domestic Violence Awareness Month the #TeaPartyShutdown has stopped aid to some 2000 shelters for victims:http://OFA.BO/XzAQ9c,1800,420,['Domestic Violence Awareness Month' 'EVENT'],politics,0.7694876194000244,negative,0.6250420212745667
2013/10/12_11:38,Manufacturing crises to extract massive concessions isn’t how our democracy works and we have to stop it.  #EnoughAlready,1942,922,,politics,0.786857545375824,negative,0.7493851780891418
2013/10/11_14:49,The #TeaPartyShutdown stopped funding to Head Start programs keeping 7000 children out of school: http://OFA.BO/LoE1b  #EnoughAlready,1704,572,,politics,0.8095709085464478,negative,0.8133497834205627
2013/10/11_11:19,Watch: Americans want Tea Party Republicans to stop holding our economy hostage and end this shutdown. http://OFA.BO/oRXKbB  #EnoughAlready,954,429,"['Americans' 'NORP'],['Tea Party' 'ORG'],['Republicans' 'NORP']",politics,0.5935702323913574,neutral,0.48730355501174927
2013/10/11_08:33,This is important: The #TeaPartyShutdown is putting the safety of our food at risk.http://OFA.BO/YqKKoG ,876,288,,politics,0.5810999870300293,negative,0.8094341158866882
2013/10/11_07:25,Today is a day to celebrate being who you are. #NationalComingOutDaypic.twitter.com/jNIALpH20R,6637,3746,,USA,0.44312232732772827,positive,0.9576358199119568
2013/10/10_10:15,The #TeaPartyShutdown is making our food less safe. This must end now:http://OFA.BO/jkHXFk ,1084,472,['The #TeaPartyShutdown is' 'EVENT'],politics,0.6628952622413635,negative,0.8633957505226135
2013/10/09_15:30,Americans are frustrated with the #TeaPartyShutdown and they're sending a clear message to @SpeakerBoehner: http://OFA.BO/EK5bAH,1170,514,['Americans' 'NORP'],USA,0.5911519527435303,negative,0.694837749004364
2013/10/09_10:27,Watch the #TeaPartyShutdown in real time and see how it's harming our economy: http://OFA.BO/mNpFWT ,707,295,['the #TeaPartyShutdown in' 'EVENT'],politics,0.5197718143463135,negative,0.7828657627105713
2013/10/08_14:12,It's time @SpeakerBoehner ended this shutdown. Tell him to #JustVote: http://OFA.BO/NqxoJn ,1175,455,['@SpeakerBoehner' 'PERSON'],politics,0.664282500743866,neutral,0.6314085125923157
2013/10/08_11:36,The way we got to this point was one thing and one thing only: Republican obsession with dismantling Obamacare. ,1939,847,"['Republican' 'NORP'],['Obamacare' 'ORG']",health,0.8065499663352966,negative,0.48270177841186523
2013/10/08_11:32,President Obama on the debt ceiling: It does not increase our debt grow our deficits or allow for a single dime in increased spending.,648,284,['Obama' 'PERSON'],finance,0.4863269627094269,negative,0.5451369285583496
2013/10/08_11:29,Warren Buffett likened default to a nuclear bomb—a weapon too terrible to use.  on the debt ceiling,626,298,['Warren Buffett' 'PERSON'],finance,0.4515435993671417,negative,0.7306218147277832
2013/10/08_11:24,Let's lift these threats from our families and our businesses ... Let's get down to work.  #JustVote,644,315,,family,0.5609504580497742,neutral,0.5483769178390503
2013/10/08_11:20,House Republicans don't get to demand ransoms in exchange for doing their jobs.  #JustVote,1646,760,"['House' 'ORG'],['Republicans' 'NORP']",business,0.5024673342704773,negative,0.5570387840270996
2013/10/08_10:23,Count them: There are enough votes in the House to end this shutdown. @SpeakerBoehner: #JustVote. http://OFA.BO/FMM186,992,379,['House' 'ORG'],politics,0.47007182240486145,neutral,0.7329896688461304
2013/10/08_09:25,The #TeaPartyShutdown continues and Americans are paying the price. Tell @SpeakerBoehner to stop listening to extremists in his own caucus.,1116,405,"['Americans' 'NORP'],['@SpeakerBoehner' 'PERSON']",politics,0.5252724289894104,negative,0.7629673480987549
2013/10/08_08:14,Watch: The #TeaPartyShutdown is a manufactured crisis. Tell @SpeakerBoehner this must end:http://OFA.BO/8boukf,574,280,['The #TeaPartyShutdown is' 'EVENT'],politics,0.7787873148918152,negative,0.6180527210235596
2013/10/07_18:45,Tell @SpeakerBoehner to count the votes in the House—there are enough to end the shutdown: http://OFA.BO/5wB7p4  #JustVote,1716,583,['House' 'ORG'],politics,0.5850329995155334,neutral,0.7455480098724365
2013/10/07_14:59,According to Republican Congressman @DentPressShop the votes are there to end the #shutdown. http://OFA.BO/sR5A6D  cc @SpeakerBoehner,1057,366,['Republican' 'NORP'],politics,0.630653977394104,neutral,0.8335930109024048
2013/10/07_13:29,Day seven of the #TeaPartyShutdown. Watch @OFA's new ad and tell @SpeakerBoehner to end this now: http://OFA.BO/nRTwSx ,555,224,['@OFA' 'ORG'],politics,0.7414683103561401,neutral,0.5855260491371155
2013/10/07_11:44,Despite what @SpeakerBoehner said he has the votes to end this shutdown. http://OFA.BO/ze4WB4  #JustVote,932,331,['@SpeakerBoehner' 'PERSON'],politics,0.5403016209602356,neutral,0.70462965965271
2013/10/07_10:34,Watch @OFA's new ad and tell @SpeakerBoehner to stand up to the Tea Party Republicans. http://OFA.BO/fx1cDN  #EnoughAlready,439,204,"['@OFA' 'ORG'],['Republicans' 'NORP']",politics,0.6417858004570007,neutral,0.704799473285675
2013/10/07_09:20,Retweet if you want @SpeakerBoehner to #JustVote and end this shutdown.,8867,1185,,politics,0.7841104865074158,neutral,0.7178576588630676
2013/10/07_08:19,This #TeaPartyShutdown can end now— @SpeakerBoehner has the votes in the House. Tell him #JustVote:http://OFA.BO/2GDuDE,1052,359,"['This #TeaPartyShutdown can' 'EVENT'],['House' 'ORG']",politics,0.6763519644737244,neutral,0.6537286639213562
2013/10/06_13:18,There are enough votes in the House to end the shutdown. @SpeakerBoehner: #JustVote.,3392,1347,['House' 'ORG'],politics,0.5532844066619873,neutral,0.7127379775047302
2013/10/06_08:56,Tell @SpeakerBoehner: End this #TeaPartyShutdown. http://OFA.BO/QqFc2k,1172,522,,politics,0.637417733669281,neutral,0.49229568243026733
2013/10/05_14:18,The American people don’t get to demand ransom in exchange for doing their job. Neither does Congress.  on the #shutdown,2346,1070,"['American' 'NORP'],['Congress' 'ORG']",USA,0.4496344029903412,negative,0.713574230670929
2013/10/05_12:42,The government shutdown is costly and irresponsible. It's time the #TeaPartyShutdown ended:http://OFA.BO/QAvsD2,1379,561,,politics,0.46670886874198914,negative,0.90608811378479
2013/10/05_11:37,In this week's address President Obama calls on Congress to end this #shutdown immediately: http://OFA.BO/m7k6AC  #EnoughAlready,595,301,"['Obama' 'PERSON'],['Congress' 'ORG']",politics,0.5272557735443115,neutral,0.7611996531486511
2013/10/05_10:46,Watch: President Obama's message to @OFA about @Obamacare:http://OFA.BO/FETPQD ,282,212,"['Obama' 'PERSON'],['@Obamacare' 'ORG']",health,0.6952877640724182,neutral,0.7965282797813416
2013/10/05_08:54,This week President Obama reads letters from Americans who've dealt with real-world consequences of the #shutdown:http://OFA.BO/vyrbcm ,557,327,"['Obama' 'PERSON'],['Americans' 'NORP']",USA,0.5283433794975281,neutral,0.7959827780723572
2013/10/04_14:18,. @SpeakerBoehner was against a government shutdown—until he created one. http://OFA.BO/PF7J6v  #TeaPartyShutdown,1112,526,['@SpeakerBoehner' 'PERSON'],politics,0.7076669335365295,negative,0.48764994740486145
2013/10/04_13:28,Despite the #GovernmentShutdown the Affordable Care Act is here to stay. #FF: @Obamacare,1306,798,['the Affordable Care Act' 'LAW'],health,0.7215756773948669,neutral,0.6151224970817566
2013/10/04_11:06,Let your representative know: The #TeaPartyShutdown is hurting our economy and must end now.http://OFA.BO/Xw9X3t,971,418,,politics,0.6046161651611328,negative,0.8680292963981628
2013/10/04_10:14,The #TeaPartyShutdown continues today and Americans are paying the price. Tell them to stop this: http://OFA.BO/Sg7u13,1002,383,['Americans' 'NORP'],politics,0.5552235841751099,negative,0.8438124656677246
2013/10/04_09:04,Day four of the #TeaPartyShutdown. @SpeakerBoehner stop letting extremists threaten our economy.,1518,727,,politics,0.749718964099884,negative,0.7348951101303101
2013/10/03_10:20,Tea Party extremists caused this #BoehnerShutdown. Tell @SpeakerBoehner to end it now: http://OFA.BO/9cFiuk pic.twitter.com/WW4soKEibu,2402,973,"['Tea Party' 'ORG'],['@SpeakerBoehner' 'PERSON']",politics,0.7694092392921448,negative,0.6515475511550903
2013/10/03_08:31,President Obama to Congress: Pass a budget. End the #GovernmentShutdown. Pay our bills. Prevent an economic shutdown. #JustVote.,2121,831,"['Obama' 'PERSON'],['Congress' 'ORG']",politics,0.4861525893211365,neutral,0.6534416675567627
2013/10/03_08:25,Heed the warnings of the Chamber of Commerce. They're all saying to Congress: 'Do your job.'  #EnoughAlready,812,383,"['the Chamber of Commerce' 'ORG'],['Congress' 'ORG']",business,0.770331859588623,neutral,0.6024652719497681
2013/10/03_08:21,In a government shutdown millions of Americans—not just government workers ... face economic hardship.  #EnoughAlready,1519,629,['Americans' 'NORP'],politics,0.539214015007019,negative,0.7334948778152466
2013/10/03_08:16,House Republicans need to stop careening from one crisis to the other ... I'm tired of it.  on the #Shutdown,1437,742,"['House' 'ORG'],['Republicans' 'NORP']",politics,0.7493470907211304,negative,0.8095722794532776
2013/10/03_08:00,Day three of the #BoehnerShutdown. Day three of the new @Obamacare marketplace providing health insurance options to millions.,1283,644,['@Obamacare' 'ORG'],politics,0.6767931580543518,neutral,0.7254144549369812
2013/10/02_10:19,Take note: @Obamacare is here to stay.,4622,3149,['@Obamacare' 'ORG'],health,0.9387508034706116,neutral,0.6497023105621338
2013/10/02_09:16,Day two of @SpeakerBoehner's shutdown. Don’t put our economy or the American people through this any longer: #EnoughAlready,1905,845,['American' 'NORP'],politics,0.6074538230895996,negative,0.8137223124504089
2013/10/01_14:10,Shopping for affordable quality health care? Share your @Obamacare stories as you #GetCovered: http://OFA.BO/7Wpqid,602,333,['@Obamacare' 'ORG'],health,0.8292775750160217,neutral,0.7818456292152405
2013/10/01_12:55,Despite the efforts of extremists in the House of Representatives @Obamacare is not shut down:http://OFA.BO/64MGTg,1390,814,"['the House of Representatives' 'ORG'],['@Obamacare' 'ORG']",health,0.8931699395179749,neutral,0.6546757817268372
2013/10/01_10:19,The Affordable Care Act is still open for business.  on @Obamacare,966,479,['The Affordable Care Act' 'LAW'],business,0.5729239583015442,neutral,0.5844780802726746
2013/10/01_10:14,For the 15% of Americans who don't have health insurance this opportunity is life changing.  on the launch of #Obamacare,1567,710,"['Americans' 'NORP'],['Obamacare' 'EVENT']",health,0.8341804146766663,neutral,0.5765691995620728
2013/10/01_10:11,Many of the demands the Republicans are making would increase the deficit.  on the #shutdown,1082,428,['Republicans' 'NORP'],finance,0.5078606605529785,negative,0.4944330155849457
2013/10/01_10:07,I urge House Republicans to reopen the government. ,2321,873,"['House' 'ORG'],['Republicans' 'NORP']",politics,0.5596736073493958,neutral,0.8052559494972229
2013/10/01_09:38,Obamacare is here. #GetCovered,3744,2103,['Obamacare' 'ORG'],health,0.9236456751823425,neutral,0.614149808883667
2013/10/01_06:54,This is huge: Today millions of Americans finally have the chance to enroll in quality affordable health care. #GetCovered,4439,2087,['Americans' 'NORP'],health,0.7721268534660339,positive,0.9235124588012695
2013/09/30_21:31,The Affordable Care Act is moving forward. You can't shut it down.  #Obamacare,9115,3651,['The Affordable Care Act' 'LAW'],health,0.6889106035232544,positive,0.49476948380470276
2013/09/30_18:58,A group of extremists in the House is hours away from shutting down the government. Tell them #EnoughAlready:http://OFA.BO/ebYXrw ,2572,748,['House' 'ORG'],politics,0.8142668604850769,negative,0.7675573229789734
